Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Jamaica,JAM,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.89400101,41.13600159,39.26800156,44.60200119,38.98600006,39.15399933,38.70899963,40.90100098,39.0019989,38.99200058,39.51100159,40.01200104,45.43999863,42.68000031,43.18000031,44.24700165,44.65299988,44.47499847,43.2519989,42.35800171,41.93799973,35.9980011,38.43199921,41.15399933,41.81499863,41.15399933,42.26200104
Jamaica,JAM,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.63100052,27.33810043,27.74819946,28.31979942,29.18190002,30.39080048
Jamaica,JAM,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.17000008,19.34399986,18.75699997,19.69400024,18.55400085,18.29500008,17.39800072,15.52900028,16.85499954,16.70700073,17.19300079,17.8239994,21.89699936,19.53700066,21.29000092,22.63299942,23.0189991,20.75399971,20.61700058,19.53000069,19.21999931,21.35199928,17.12000084,17.10499954,17.56999969,18.18300056,18.95999908
Jamaica,JAM,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0230999,15.70759964,15.91180038,17.18110085,20.72999954,21.83060074
Jamaica,JAM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.37599945,27.47500038,24.63199997,23.94300079,23.19400024,22.6609993,21.24099922,20.99699974,20.59499931,20.85300064,20.76600075,20.12700081,20.38500023,18.48200035,18.1079998,18.27599907,17.64100075,19.08399963,20.02599907,20.24699974,17.59399986,18.22800064,18.24799919,18.36400032,18.46500015,18.41699982,18.62100029
Jamaica,JAM,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.64199829,36.05500031,34.14699936,32.69499969,31.80699921,30.96999931,29.11000061,28.49900055,28.5359993,28.68199921,28.37199974,27.21699905,28.36199951,25.34300041,25.03700066,25.50099945,24.59499931,25.93099976,27.62899971,28.02199936,24.43499947,25.6609993,25.41699982,25.4829998,25.52499962,25.55999947,25.91500092
Jamaica,JAM,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.474062251,0.440651163,0.412599273,0.350748093,0.3408016,0.325961004,0.323212122,0.328629715,0.340265087,0.334516845,0.326573928,0.314846263,0.301004532,0.280237096,0.261862852,0.254165728,0.23906508,0.232583074,0.229451099,0.238006005,0.225162861,0.212501491,0.215777266,0.216964329,0.213858877,0.214839298,0.214622758,
Jamaica,JAM,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19709836.16,16108071.25,13340294.78,16390513.23,15912025.03,18047517.8,20602165.15,24053189.56,28639114.33,28337220.59,28039601.03,27197804.61,27356681.15,24775852.16,25060070.01,26763813.8,26994903.7,28287907.98,30081834.6,27063460.38,28607384.97,29708755.09,31500079.57,30242175.83,29081472.27,29533970.83,28895013.38,
Jamaica,JAM,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jamaica,JAM,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jamaica,JAM,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,,,,,,,,,,,1.195999481,1.138186508,0.899631632,0.914747382,1.713468414,1.002132798,1.053205425,1.31467904,1.676481743,1.773106881,1.714650841,1.6600592,1.254983042,1.009012817,1.806967224,1.413333603,1.037646949,0.771017801,0.634931329,0.871403484,0.974336173,1.264483688,1.337652201,0.729435127,0.730947797,0.348686649,0.453553056,0.365727619,0.340552484,0.251498333,0.246126277,0.310825917,0.266212068,0.244896217,0.298951052,0.346250035,0.426549286,0.432894934,0.280211926,0.112091292,0.108978264,0.156739624,0.111373389,0.111232923,0.121806653,0.121840557,0.137314533,
Jamaica,JAM,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,,,,,,,,,,,16070570.25,16511084.54,16573148.72,17156581.83,41670963.76,28882281.86,30436489.85,41307326.8,42536587.3,39402597.39,42017321.53,46483335.92,38945758.99,33532103.31,37825412.91,25898742.04,25731027.97,22667526.07,22133829.57,35317874.88,40509461.18,46223396.26,43249408.9,34086617.55,34127949.09,19305771.01,28910348.17,26768473.26,28663303.72,21304648.34,21132374.68,26850509.45,24194581.4,21651353.58,28609381.71,36460350.25,48165365.3,52650830.66,36736754.91,12745805.48,13845903.12,21912971.42,16258759.25,15504510.03,16563805.32,16749428.46,18486880.44,
Jamaica,JAM,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,,,,,,,,,,,7.532226098,8.203602527,7.457492924,7.920349425,8.512310829,9.290699718,10.61554442,10.6947356,10.57483077,12.04466954,13.31505624,12.94355981,12.79873798,12.24760827,12.13278499,13.58264563,10.69838571,9.311787621,8.542276639,8.415066103,7.916118469,7.763925976,7.31007871,7.538332165,8.061390061,8.235585089,8.702748678,7.709161223,7.731124515,8.565658646,8.26374985,8.095914318,7.981346498,8.11920731,7.971874575,8.106664207,8.193166577,8.377684549,8.246358433,8.53706334,8.267896281,8.054924527,7.901468064,8.030372785,7.983323664,7.911497968,9.232454549,
Jamaica,JAM,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,,,,,,,,,,,101210051.2,119005430,137383052.1,148550436.6,207016477.9,267765518.2,306777673.5,336029498.4,268310235.9,267660832.9,326283920.9,362432760.5,397181912.3,407019671.9,253976716.2,248896251.1,265292990.2,273761758.2,297785424.3,341061583.2,329124282.5,283811511.7,236351858.2,352267441,376386262.9,455980521,554730016.3,564251823.9,650706073.9,725604591.8,709524641.4,699360677.4,725381607.6,717821739.1,762902158.7,853636929.3,925161226.8,1018935580,1081126180,970742212,1050452509,1126118124,1153489785,1119335821,1085607525,1087594085,1242980476,
Jamaica,JAM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,,,,,,,,,,,0.051408874,0.043886976,0.022386691,0.050919804,0.049877891,0.063757287,0.067394413,0.103490204,0.12726439,0.176301953,0.225485622,0.187487659,0.337143853,0.101736685,0.133296825,0.193978902,0.203549769,0.231969167,0.192010298,0.189933224,0.285754273,0.293514317,0.271335355,0.158270887,0.191889465,0.182687777,0.190377986,0.162900028,0.12861883,0.115638203,0.100500789,0.103061217,0.071865041,0.07956986,0.071655231,0.065902367,0.089041366,0.093601946,0.09715055,0.108153112,0.169184898,0.134476233,0.127990049,0.149576311,0.186466516,0.166020319,0.181606365,
Jamaica,JAM,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,,,,,,,,,,,690777.8218,636645.7176,412410.9776,955028.4638,1213013.199,1837536.831,1947625.139,3251670.983,3229019.85,3917843.283,5525499.219,5249844.008,10462550.32,3380972.943,2790314.827,3554581.554,5047521.018,6819773.976,6693516.322,7697969.97,11880654.7,10729461.14,8772903.53,7396023.302,8959318.215,10114893.7,12135060.68,11923040,10825469.69,9795815.393,8628986.569,8902881.105,6531426.589,7034796.967,6857349.512,6939561.426,10054429.95,11384333.25,12736773.88,12297998.41,21495274.58,18800439.76,18684529.61,20849109.68,25356538.35,22822822.82,24449962.31,
Jamaica,JAM,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,,,,,,,,,,,0.617326381,0.712931176,0.659407659,0.92818949,0.73607251,0.752945212,0.725645511,0.746623598,1.248011061,1.487265368,1.49952102,1.296411034,1.073284901,1.112931728,1.503038958,1.78997065,1.253542806,1.321110304,0.999242686,1.366461066,1.592583351,1.985034177,2.352020946,1.780485273,1.919193563,1.905796328,1.835369487,1.748573906,1.518431419,1.619995417,1.739420829,1.875734797,1.798838861,2.023319314,1.978907453,1.881143328,2.039313727,1.680806668,1.732148085,1.571612794,1.382399838,1.422243677,1.356742513,1.61290908,1.589704268,1.583171593,1.6383519,
Jamaica,JAM,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,,,,,,,,,,,8294975.981,10342124.81,12147706.69,17408695.83,17901030.82,21700493.06,20970365.04,23458976.68,31665201.04,33050527.94,36745590.03,36300819.61,33307139.36,36985597.26,31463254.26,32800457.02,31084700.84,38839962.25,34833794.28,55382497.16,66213998.02,72563230.55,76046311.29,83202355.28,89607138.17,105518429.2,116989997.4,127982278.1,127801918.7,137231258.2,149346478.6,162034219.6,163486778.2,178882313.6,189379894.8,198085596.4,230276532.5,204428050.1,227090619.2,178706754.3,175636622.5,198836671.4,198063020.4,224819813.3,216174990.3,217638690.7,220573999.5,
Jamaica,JAM,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,,,,,,,,,,,2.5783036,2.6,3.1,3.1,3.9,4.4,4.6,5.3,5.7924566,5.7924566,6.9339972,6.6,7.0207829,7.1075686,6.9,5.7,4.9,4.6,4.1,4.5,4.3,4.2,3.3,3.2,4.3,3.5,4,4.7,6.1859381,5.8906254,5.5953127,5.3,5.2,4.27,3.99,4.75,4.64,4.53,6.09,6.03,6.23,6.43,6.31,6.27,6.14,5.505097546,5.505097546,
Jamaica,JAM,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,,,,,,,,,,,34644504.28,37716858.79,57108664.5,58142176.42,94846661.52,126811576.7,132934990.6,166526448.9,146969292.6,128721983.8,169916803.4,184806672.6,217875229.8,236202871.2,144438341.6,104450095.3,121507644.9,135237629.9,142926797,182384440.7,178778832.1,153531647.9,106696680.4,149536500.4,200766979.2,193784874.6,254967728.8,344004165.4,520652265.6,499000137.1,480412925,457837304.7,472600000.5,377512078.4,381839877.7,500178040,523942489.4,550961086,798420113.5,685666171.8,791533771.9,898945671.5,921160534.6,873961370,834944251.4,756786079,741160298.5,
Jamaica,JAM,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.15359337,58.47020282,57.25336148,60.55571344,61.74533203,62.52226221,63.35775343,63.87781621,63.87829463,65.74534326,65.61752769,64.24169813,64.46658175,64.6583862,64.75082201,66.46628783,68.13903105,66.54908622,65.87407682,65.47184377,64.33924553,63.70982859,61.94391867,61.27268974,59.88918386
Jamaica,JAM,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56E+11,4.67E+11,4.81E+11,4.84E+11,4.81E+11,4.79E+11,4.85E+11,4.96E+11,5.04E+11,5.15E+11,5.30E+11,5.38E+11,5.45E+11,5.61E+11,5.73E+11,5.75E+11,5.69E+11,5.59E+11,5.59E+11,5.58E+11,5.59E+11,5.63E+11,5.67E+11,5.70E+11,5.75E+11
Jamaica,JAM,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,,,,,,,,5.058542317,3.781527894,13.5564963,9.368941813,1.974686466,32.56709458,-10.20183394,-7.441520744,3.923331817,-1.729417739,0.512502619,0.807220344,0.883386294,-2.641087457,3.990775725,4.981519238,1.152058735,-0.191789139,-19.61621986,1.308247881,6.58153073,4.335017651,4.210960156,5.762864021,11.51232353,-1.315331643,26.49125247,1.929039045,3.061261883,1.033873471,0.408915472,-2.722503819,1.617261157,2.760126158,1.323719618,1.820192257,3.62853075,1.680307339,1.206181082,3.213282589,2.230674147,0.419286432,-1.40191244,-1.015469709,0.262308275,-0.05527759,0.229756171,0.787090581,0.732193449,0.565116876,
Jamaica,JAM,"Services, value added (constant 2010 US$)",NV.SRV.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7169565223,7341034880,7563533807,7610383955,7559826015,7518678954,7612253562,7788295115,7910966462,8083865819,8327920213,8456875953,8560144237,8814316504,9009525455,9031976448,8936516521,8778919661,8780113696,8763004437,8779469546,8840600976,8902627933,8960821410,9037946621
Jamaica,JAM,"Services, value added (current LCU)",NV.SRV.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77570000000,1.05E+11,1.32E+11,1.66E+11,1.84E+11,2.01E+11,2.20E+11,2.47E+11,2.70E+11,3.09E+11,3.57E+11,4.00E+11,4.51E+11,5.07E+11,5.73E+11,6.63E+11,7.26E+11,7.67E+11,8.17E+11,8.60E+11,9.21E+11,9.82E+11,1.03E+12,1.08E+12,1.13E+12
Jamaica,JAM,"Services, value added (current US$)",NV.SRV.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3089207487,3168579153,3743705799,4461744966,5171219375,5478963165,5608163265,5739647168,5862760417,6373465183,6167685137,6521160743,7223104000,7697920461,8303706922,9091662095,8203141598,8778919661,9512157639,9689941172,9184416372,8854215776,8787913524,8613046085,8844515471
Jamaica,JAM,"Services, value added per worker (constant 2010 US$)",NV.SRV.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13332.22042,13050.70878,13613.2646,13491.53248,12731.23705,12396.29217,12330.46067,12332.2207,12341.77491,12320.2147,12296.75001,12086.88033,11835.54265,11849.82815,11831.94423,11814.17221,11976.00688,11486.00951,10934.49994,10905.66011,10884.65436,10652.11948,10611.01585,10478.21456,10418.5248
Jamaica,JAM,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,,,,7.709604883,7.92944726,8.234303359,8.03350141,8.823529412,8.538305658,7.540617636,7.449700924,8.157414145,9.021829805,9.320373456,7.534370618,8.250676285,7.409675444,7.149421062,7.277585665,5.592294422,6.317854807,6.159040633,5.687792754,4.796839947,5.733638204,,6.021601455,7.413193501,6.192199037,5.648640862,5.025752776,5.252382694,5.837757921,6.079112966,7.102778099,7.23971887,6.860222922,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Medium and high-tech Industry (including construction) (% manufacturing value added),NV.MNF.TECH.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.86118976,27.83093187,24.09919697,22.68687567,20.99314061,1.940012698,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,18.7673031,,
Jamaica,JAM,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,,,,22.62340722,23.20910533,25.58341911,25.90291428,27.32679739,28.38750331,31.31588739,30.99510604,30.45357516,31.7989973,33.18992867,28.61415392,29.32822362,29.04674423,26.61275501,27.11411506,24.61184589,23.91105298,25.0203749,27.00506644,28.59595261,28.46049611,,24.85492761,25.67534207,26.5306438,28.36818303,24.66324618,25.09666808,26.40468608,25.85085851,25.77396066,45.07296347,26.86707269,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,,,,4.146054181,4.450160523,5.20445401,5.591829758,5.617647059,5.284526648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"Food, beverages and tobacco (% of value added in manufacturing)",NV.MNF.FBTO.ZS.UN,,,,63.1759289,62.08177001,58.10798166,57.60191437,54.65686275,53.52552398,46.01265038,46.22077216,45.1021303,42.08204967,41.83604454,46.62089092,47.2723174,46.70340886,46.27825767,41.98365294,45.9746981,46.89339438,48.10804517,45.27291846,44.59827237,46.3914898,,42.55252147,42.18209125,41.63860007,40.26285692,41.44981128,41.82001736,43.65835903,45.38315285,46.13012063,45.74730496,47.50540129,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,,,,2.345004819,2.329516884,2.869841864,2.869840185,3.575163399,4.264140405,15.1308446,15.33442088,16.28688039,17.09712322,15.65365333,17.23058455,15.14878269,16.84017146,19.95956626,23.62464634,23.82116159,22.87769784,20.71253929,22.03422235,22.00893508,19.41437589,,26.57094946,24.72937317,25.6385571,25.72031919,28.86118976,27.83093187,24.09919697,22.68687567,20.99314061,1.940012698,18.7673031,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.44933025,28.16804599,27.46162632,25.48513798,24.31178316,22.96931239,22.95248745,22.56354482,22.31730126,21.32290593,21.49253457,22.25833961,21.9006506,21.22011485,21.31539962,19.68812284,18.09087632,17.97757585,18.23515658,17.96117022,18.01773659,18.29027908,19.16247642,19.02944015,19.45182472
Jamaica,JAM,"Industry (including construction), value added (constant LCU)",NV.IND.TOTL.KN,,,,,,,1.57E+11,1.56E+11,1.67E+11,1.67E+11,1.91E+11,1.96E+11,2.08E+11,2.07E+11,2.04E+11,1.96E+11,1.73E+11,1.63E+11,1.61E+11,1.56E+11,1.41E+11,1.42E+11,1.40E+11,1.44E+11,1.39E+11,1.32E+11,1.35E+11,1.47E+11,1.56E+11,1.78E+11,1.87E+11,1.84E+11,1.85E+11,1.89E+11,1.89E+11,1.91E+11,1.84E+11,1.80E+11,1.75E+11,1.74E+11,1.74E+11,1.74E+11,1.73E+11,1.78E+11,1.85E+11,1.88E+11,1.86E+11,1.89E+11,1.83E+11,1.59E+11,1.54E+11,1.58E+11,1.54E+11,1.54E+11,1.55E+11,1.57E+11,1.59E+11,1.60E+11
Jamaica,JAM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,,,,,,,,-0.619564889,7.444740936,-0.550782704,14.54612962,2.767830892,5.867102991,-0.407567295,-1.240823931,-4.01328577,-11.57539774,-6.006607394,-1.161477145,-3.21746686,-9.493579572,0.865814995,-1.751441613,2.940502835,-3.617779113,-4.56122527,2.285996586,8.303456529,6.666175375,13.55930042,5.449789175,-1.961488854,0.724519019,2.253901969,-0.110558027,1.1608202,-3.906315437,-2.084854164,-2.64778702,-0.43091624,-0.35357188,0.043777289,-0.278094448,2.808907673,3.82671399,1.931544045,-1.312291389,1.505570611,-3.181018774,-12.95446214,-3.287364703,2.892164509,-2.902459669,0.418946259,0.156125496,1.494139867,1.131830174,0.668599156
Jamaica,JAM,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,,,,,,,2417304402,2402327633,2581174702,2566958038,2940351081,3021735027,3199023333,3185985160,3146452694,3020176555,2670579107,2510167904,2481012878,2401187111,2173228502,2192044640,2153652258,2216980464,2136775008,2039311886,2085930486,2259134817,2409732706,2736475603,2885607754,2829006880,2849503573,2913728590,2910507229,2944292985,2829279613,2770293260,2696941794,2685320234,2675825697,2676997101,2669552520,2744537786,2849563397,2904603970,2866487102,2909644089,2817087764,2452149197,2371538109,2440126893,2369303194,2379229301,2382943885,2418548399,2445922260,2462275675
Jamaica,JAM,"Industry (including construction), value added (current LCU)",NV.IND.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38612000000,50816000000,63477000000,69946000000,72303000000,73771000000,79641000000,87341000000,94385000000,1.00E+11,1.17E+11,1.39E+11,1.53E+11,1.66E+11,1.89E+11,1.96E+11,1.93E+11,2.07E+11,2.26E+11,2.36E+11,2.58E+11,2.82E+11,3.18E+11,3.35E+11,3.68E+11
Jamaica,JAM,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1537714058,1526464404,1795671853,1877744966,2036130667,2012851296,2031658163,2027414113,2048285590,2067078698,2020179527,2259439191,2453840000,2526366120,2733507095,2693060889,2177929710,2371538109,2633140263,2658282902,2572028838,2541932402,2718558807,2674951037,2872671718
Jamaica,JAM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41418488,13.47982018,12.23285514,12.12280203,11.09923033,10.37138978,9.964782035,9.345912697,8.937324288,8.421757287,8.283961727,8.217473071,7.751515117,7.614976235,7.68942405,8.039148062,8.209489015,7.741050034,7.869029574,8.048324817,8.079164745,8.052540738,7.858356151,7.601357787,7.530279707
Jamaica,JAM,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,,,,,,,73465120200,75383263100,77303856200,77659070600,82511996800,84432589800,94300123600,94900310100,91703403700,93785687300,89665222600,83009296000,79126462200,75077046800,66645057600,67166848900,72210858100,73607205000,70530336900,71742960500,72269652200,76510145900,80659998300,86740239800,90103727800,84557523700,85708903200,92073000000,94250000000,90658000000,86116000000,80427000000,75787000000,72857000000,71985000000,71433000000,70090000000,69796000000,71132000000,68329000000,67222000000,68100000000,67571000000,64350000000,61563000000,62655000000,62489000000,62197000000,61686000000,62913000000,64116000000,65100000000
Jamaica,JAM,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,2.610957274,2.547771244,0.459504115,6.249014008,2.327653038,11.68687804,0.636464171,-3.368699635,2.270672097,-4.393489901,-7.423086016,-4.677589122,-5.117650009,-11.23111465,0.782940729,7.509670742,1.933707668,-4.180118101,1.719293645,0.734137114,5.867599429,5.423924306,7.538112606,3.87765587,-6.155354762,1.36165234,7.425245876,2.364428225,-3.811140584,-5.010037724,-6.606205583,-5.769206858,-3.866098407,-1.196865092,-0.766826422,-1.880083435,-0.419460693,1.914149808,-3.94056121,-1.620102738,1.30612002,-0.776798825,-4.766837845,-4.331002331,1.7737927,-0.264942942,-0.467282242,-0.821583035,1.989106118,1.912164418,1.534718323
Jamaica,JAM,"Manufacturing, value added (constant 2010 US$)",NV.IND.MANF.KD,,,,,,,1218597467,1250414526,1282272228,1288164321,1368661890,1400519590,1564196607,1574152158,1521123700,1555663431,1487315516,1376910806,1312504576,1245335185,1105470163,1114125339,1197792483,1220954288,1169916957,1190031265,1198767726,1269106615,1337941997,1438797571,1494589190,1402591923,1421690348,1527254352,1563365185,1503783140,1428443038,1334077154,1257111483,1208510316,1194046078,1184889817,1162612900,1157736196,1179897001,1133402438,1115040154,1129603916,1120829166,1067401058,1021171893,1039285365,1036531852,1031688323,1023212147,1043564922,1063519599,1079841629
